"Length","Symbol","logFC","unshrunk.logFC","logCPM","PValue","FDR"
2570,"Krt84",-4.90317737478238,-144269481.493249,-0.9340753580556,0.0578487636945107,0.137825229395363
2701,"Rad18",0.766197977698138,0.766507785366611,3.88781380755462,0.0582642453576399,0.138794009052225
8188,"Adgrl1",-0.741766725456741,-0.742011192854093,5.16347576124947,0.0583176862029539,0.138900190720583
2704,"Pnpt1",0.738753453581665,0.738869536124037,5.00983334321764,0.0583596589739169,0.138979029769901
598,"BC048507",-1.02787338768708,-1.03035985642834,2.10093446411965,0.0583980036821933,0.139049206213947
2334,"Spmip4",-0.916328620491835,-0.918937583160707,1.61682065054959,0.0584387486069667,0.139125075520993
4051,"Plcl2",-0.79439728598594,-0.79494724839149,2.24706981063673,0.058470322072461,0.139179090604027
2931,"Pkn3",0.744739680572341,0.745249591082258,2.82164320749127,0.058598930632539,0.139453349802027
1767,"Slc25a14",-0.8956917617156,-0.897951628838122,1.69012637382904,0.0586033451482124,0.139453349802027
4475,"Adgra3",-0.756950133082074,-0.757082764557356,7.61239405202426,0.0586177914415056,0.139466540542404
1685,"Ddit4",-0.727696015494831,-0.727727929673102,7.16420342071795,0.0586283620294714,0.139470507394331
402,"Arl9",1.55198020735239,1.58848670582394,-1.35770209593825,0.0586543084804555,0.139505840818244
1359,"Tmem41a",0.791735517962714,0.792296409104375,2.46510288075601,0.0586610260753126,0.139505840818244
