"","B.lactating","B.pregnant","B.virgin","L.lactating","L.pregnant","L.virgin"
"434246",-12.3357917746591,-12.5131858195791,-12.2104213595523,-13.4626641231931,-13.8647908138953,-13.777771512166
"16409",-19.0267376293459,-15.63366671258,-14.5486336353929,-16.3155771584662,-15.3368993559683,-15.6285767128571
"100043133",-13.1490303642815,-13.9585860185726,-13.3153406883346,-12.9165642002647,-13.793667624201,-12.9588500941682
"233912",-10.4105445353683,-10.6395232855858,-10.528301348536,-11.0415135662472,-10.7476525861195,-10.659680047153
"21804",-8.13631867106504,-8.48226755304236,-8.97413152134733,-14.1255773986185,-14.3725930134629,-13.004875469617
"246787",-12.5634099638422,-12.437521082014,-13.2798243285922,-19.0267376293459,-16.3871531860498,-17.5884005041189
"233913",-10.7590544497578,-10.7144072379569,-10.7814071952804,-10.6378605370787,-10.9366946428118,-11.3067834830667
"67865",-11.1118523649824,-11.269053880995,-11.030156757818,-13.8141969162282,-13.662694663811,-13.2716060195624
"21843",-9.75902705190647,-9.71076967218704,-9.6313265068979,-9.41828822681384,-9.61227172784026,-9.51915077682046
"29810",-7.75859247943856,-7.66077880437093,-7.60173704696447,-8.9117066161119,-9.01938674513729,-9.0438249670576
"101490",-10.3587384399087,-10.9124773937442,-10.736409325681,-10.9906785468224,-11.1571325550152,-10.5386934715067
"210711",-10.068007621507,-9.90524783019413,-9.85751279744746,-9.69357617857377,-9.84062241947202,-9.79271042567634
"207352",-10.1683480619231,-10.3256129376766,-10.1912030146993,-9.61294890862177,-10.1241686991035,-10.3076907132002
"381925",-15.9387795179203,-16.2938477616394,-19.0267376293459,-11.0013892610506,-15.0563757889858,-19.0267376293459
"207425",-10.42898286939,-10.7133718765753,-10.652541199426,-9.90752160491411,-10.5735624833568,-10.3639235679731
"14183",-8.14636938780103,-8.50605277658135,-8.68025125020163,-10.814004386727,-11.6103873408891,-8.07745599125573
"11907",-10.194881127189,-10.4158849011789,-10.5939081223009,-10.6066668457123,-10.6096853906102,-10.5950723431632
"67872",-10.7764431709604,-10.8003161749606,-10.7035970950891,-10.2747263933462,-10.3701252840909,-10.3557804734789
"57752",-9.30072981386958,-9.7813378089334,-9.85996867682325,-10.0534928119681,-8.9273429126807,-9.91512182893579
"434249",-14.0915101607994,-13.4410755892489,-14.1995973850424,-15.2622846872201,-15.2353181426156,-14.1881606241545
"101476",-9.99381845131445,-9.7760085388017,-10.0390074170345,-10.5123018288262,-10.2718685499677,-10.1049429962817
"56213",-8.59754237425699,-8.28982187684992,-9.78422610853777,-13.2242831664794,-12.9557550082129,-12.6435792030818
"12945",-19.0267376293459,-16.9227379409042,-15.3099885297885,-19.0267376293459,-17.3526692457452,-10.5604043606312
"71395",-19.0267376293459,-19.0267376293459,-16.6248409495884,-16.9443952416006,-17.3526692457452,-12.9815216916084
"68277",-12.0760217303897,-11.6778049307848,-11.6635090968293,-12.0396051345248,-11.652314486524,-11.5412338039369
"214580",-11.4292618956332,-11.5674190168912,-12.1054519344313,-12.3849598748623,-12.5207439450301,-12.3260907105718
"67143",-10.4685567263573,-9.85481231660714,-10.2800665342923,-10.5190957251926,-10.4926450173221,-10.4603474875692
"66885",-9.37056403806323,-9.78964371332271,-9.94161059661913,-8.30866586419237,-9.617669255964,-10.165758576413
"12237",-10.6920421198618,-10.6084794217256,-10.4121589338477,-10.6093222474839,-10.5108294657228,-10.2926211479578
"55987",-8.40760058615816,-9.45611729800326,-9.41876321924147,-13.9800701738096,-14.8371628229975,-15.067573726253
"77590",-9.11945467481069,-9.39098133563952,-10.2068414665016,-14.2961164926857,-14.3323164480448,-14.4480806741833
"100043682",-13.6011014100811,-13.830270003758,-14.441653904415,-19.0267376293459,-16.758113240164,-19.0267376293459
"18242",-8.20310074389307,-8.32867096694543,-8.55228998751912,-9.40857324909061,-10.1370300899792,-9.92520804753589
"76429",-12.5371430910712,-12.4522669230879,-12.4178230211654,-11.7736386157365,-11.2714287380625,-12.4331717718292
"77938",-9.68615063023704,-10.0328183640539,-10.1105052344077,-10.2512935305035,-10.4882485314144,-10.2858849504007
"72096",-11.8608950956576,-11.8007795898705,-11.8250111301497,-12.1280390973484,-11.8932990506115,-11.4014482587226
"109359",-11.1502155204096,-11.3062116101191,-11.0784020766618,-10.8745656674414,-10.9991667804978,-10.7885261254501
"360216",-9.98434510353134,-9.88815593758912,-9.85881827955968,-10.4230788453388,-9.9325686400766,-10.0341300225913
"13017",-9.27984195313845,-8.91610379821405,-9.24456181129002,-10.1149696390472,-9.56887196366173,-9.66530297701544
"73808",-17.3807815244799,-14.4407130282529,-13.9625927549563,-19.0267376293459,-19.0267376293459,-19.0267376293459
"214764",-10.4313920927024,-10.2972199542794,-10.2688854489015,-10.2293018258212,-10.0263363896668,-10.3920428214037
"22276",-11.7476767188957,-11.809176808448,-12.3116784261089,-10.842934760407,-11.3713074581913,-11.4729475233414
"66165",-10.7252681074221,-10.5715480487348,-10.4345982326912,-10.1470883867206,-10.5513700157822,-10.5350475971179
"101437",-11.9735428861577,-11.9185157317159,-11.9130735246626,-9.9244983980352,-9.56008618167457,-10.0489982492694
"100043695",-14.0329016394095,-13.630632104144,-13.6381259129514,-13.8528959400105,-13.4263133252308,-13.3896801603258
"11489",-10.6445446226964,-9.99533559709594,-10.6981102017738,-13.7763867837171,-13.2878267652879,-14.2946436436753
"71007",-14.8075214365881,-13.0552369652942,-14.0974171467503,-12.1860956211982,-11.0807739864396,-11.5608384453701
"330662",-9.50933651959087,-9.41593381543485,-9.30711751501534,-9.74498181071742,-9.67194234549346,-9.43356337409646
"627214",-12.7175699604868,-12.2963302241639,-13.1037223912759,-15.2622157826241,-19.0267376293459,-16.0171310795375
"19267",-8.79013002038005,-9.30225384506802,-9.28840993044154,-10.5405455144877,-11.1662784407356,-11.5856299012731
"67765",-13.7823216910897,-14.0755962985087,-14.3145406650006,-15.2623880356382,-17.3526692457452,-16.6622722707128
"17345",-10.8812362081597,-10.0488185179957,-9.93043817252032,-7.98525246242135,-9.5909482091419,-9.6376620258926
"17314",-12.4006485067322,-11.9784866767972,-12.537195137392,-13.1428721375517,-13.3201802192766,-12.8203140236499
"13593",-13.3573818831028,-13.3112389934695,-12.4526049875304,-15.6561910595099,-15.1411357394391,-14.1145044456284
"77252",-13.1377778195464,-12.5443128780959,-12.8538922416146,-12.2162730131756,-12.5143955596128,-12.6431641901368
"30926",-10.9485378458778,-10.8240008362721,-10.8406983800903,-10.6096288479455,-10.4870304060634,-10.5639808935117
"69546",-11.8663489026119,-12.0208609403151,-11.9815131382514,-11.4749381606385,-11.9304096153746,-12.1020375959672
"52432",-10.0731469331081,-9.86365248813837,-9.70915788093308,-9.78405722627357,-9.50487998780657,-9.73917325092249
"12176",-11.0890793836078,-11.2939105952196,-11.579957052329,-10.5318709793578,-11.1536547050644,-11.8292109706316
"57740",-13.8755785777456,-13.9113348884866,-13.9245338014014,-16.9443952416006,-15.5818535369976,-15.7418468325317
"76612",-13.1377778195464,-13.4624699040819,-13.5083569462453,-13.7053531292461,-13.6436942761407,-13.120603408948
"101631",-12.3517185435602,-12.1873095408841,-12.0593606850571,-11.3373582225317,-10.6359588684885,-11.0853411941883
"212111",-9.54090399635873,-9.94008908873505,-10.0455699291049,-10.1208906537897,-10.439363399217,-10.4575932409204
"14912",-15.1757931318455,-14.3365354407541,-13.6389271526417,-19.0267376293459,-17.3526692457452,-16.6625090225819
"52389",-12.390656804666,-12.6262408904183,-16.6258365298484,-19.0267376293459,-17.3526692457452,-16.3984819679423
"76484",-14.4489617302359,-14.477870670712,-14.9113504154133,-15.1114339888436,-16.3871531860498,-15.7416145627259
"22286",-15.3713682508572,-14.6908520984487,-14.0075179847077,-19.0267376293459,-14.5049680224805,-14.4808797908047
"11501",-13.4021141703385,-13.1408530943367,-12.9098429925543,-11.1448068830389,-11.0883266918126,-11.6057706997583
"74237",-10.672402672557,-10.5801665331007,-10.5068678184535,-10.2684513487803,-10.3490940498834,-10.4021173354779
"69752",-11.1987095840742,-11.4307616752277,-11.3067943900217,-11.2369126231446,-11.3110930013394,-11.4289493817689
"69064",-11.8095705915769,-11.8582977165127,-11.813276025404,-11.0806741176196,-11.4938657260664,-11.3537414933421
"93747",-9.99696035548765,-10.0516668954824,-10.0782581806898,-9.21633595241399,-9.84283872416928,-10.1396997263122
"212503",-13.7607554103904,-13.7897447665512,-13.8808264956652,-12.7582659568318,-13.5314315138478,-13.1558996667864
"212508",-11.9882252519715,-11.7980695674418,-12.0042636232331,-11.5635383518093,-11.4883931722812,-11.6317517904734
"622335",-11.1184895996082,-11.739551875914,-12.0073262693361,-11.4211649773264,-11.5667623093473,-12.0017344477782
"407812",-12.9966109234367,-13.3885562238937,-12.9273725641483,-15.2622846872201,-14.5534012948392,-13.4254575973577
"76974",-10.5077036327242,-10.4129953420403,-10.2533425487972,-10.5909751692636,-10.7891894188398,-10.4257845605728
"78520",-13.6580395861893,-13.679212107816,-13.1433743458008,-14.0263004804545,-14.1179024731606,-13.7793223097934
"338417",-14.5875074661533,-14.598513197155,-15.0274176852032,-14.5016726602432,-13.818548671502,-15.5271353726034
"54399",-10.887887539728,-10.7090276561447,-10.5366633817322,-10.5713439509753,-10.642463849742,-10.7594757828425
"101489",-10.1841939403661,-10.4071921010847,-10.5127617268335,-10.2605764501685,-9.77648065371177,-10.2204092060401
"64384",-11.5446550433338,-11.7655701308174,-11.8659069241742,-11.4458592193352,-11.7219653267186,-11.7774616703921
"23997",-9.84802321302391,-9.76470646710815,-9.91959037112491,-9.43377705520854,-9.59688655530608,-9.73878766814732
"101613",-14.2541336045073,-14.4794966489221,-14.5495469303263,-19.0267376293459,-16.387529950936,-16.1897594548052
"212974",-10.7011788656425,-10.765485643151,-10.9388522817895,-11.0634778197709,-11.0292180315604,-10.6345153660588
"73835",-13.9505440430266,-14.477870670712,-14.1473549479386,-16.3156121538717,-16.1172881173362,-15.7425433391495
"80876",-8.51616539989918,-8.30504497731936,-8.7817336420688,-10.1204756423314,-9.81660727903358,-9.20642660233788
"68713",-12.0033186374598,-12.0848709670031,-12.7387383657603,-14.2358620118235,-15.2345849833623,-14.3249558240307
"66141",-7.55580208891253,-7.22486452365986,-7.6634106006361,-11.7683370249102,-12.0093790334372,-9.61161353129151
"330671",-11.1087988422157,-11.2221631082275,-10.8293637328704,-15.2623191378228,-14.1858045775632,-12.1160483004637
"56460",-8.09017109291448,-8.39979234328675,-8.76823357600708,-10.0480115341497,-8.75074842975251,-9.02151533774312
"24058",-13.2474246990514,-13.3622731410704,-12.8835175810032,-10.0563834624561,-10.5953953326151,-10.8778142895663
"71345",-17.3807815244799,-13.7225734492697,-12.2805229695966,-12.5325140365929,-10.5613105068089,-9.91512495876995
"27388",-11.5461020824216,-11.4642760668106,-11.7226432073462,-10.2197175584654,-10.2502889499432,-10.6013073106679
"107702",-8.83404171600287,-8.83795672610624,-9.02847616188485,-9.4653185696808,-8.57721899699128,-8.46643722941553
"15461",-9.34854813969212,-9.68453991635227,-9.89169732466716,-9.84477251980859,-10.0750894416916,-10.1877344816115
"70552",-12.4804865677469,-12.7648278174915,-12.4394504335922,-12.0077801357482,-12.5599647819566,-12.9219079295043
"72000",-12.4871522697127,-12.6499236612082,-12.6546551075317,-12.1066570781358,-12.2420600450204,-11.6618773744736
"66985",-11.4741397576915,-11.8995248926523,-12.0163751775997,-10.7626694831377,-10.8533314957632,-11.0707744897769
"101471",-9.93700978680427,-9.8158617601518,-9.4762615585726,-9.66871464071798,-9.33823943764214,-9.27797117068322
"54123",-10.3202857508713,-10.8152689057732,-10.5576884313144,-11.2334235764387,-11.5815796970569,-11.2732870908978
"72040",-15.9390738566806,-15.1600168010895,-13.1405456574549,-15.2622846872201,-16.1176634794688,-17.5884005041189
"20287",-15.4858760466489,-14.5997467640641,-12.8727965065906,-14.7607071463489,-15.9049157529142,-16.6622722707128
"13491",-14.7477150820434,-14.3711388064294,-15.2297314854281,-9.59674272847787,-11.869226937896,-15.6278826533687
"54006",-10.3586540231794,-10.2921436550382,-10.3677560596361,-10.4611694960708,-10.9551640446243,-10.9446372195801
"71448",-11.5978343851786,-12.0459191528023,-12.3428178375025,-11.701453919893,-12.2161067119509,-12.2151042337353
"98845",-9.23157187037097,-9.58778240132028,-9.469670863075,-10.0018006762941,-9.37667617321716,-9.12219776661771
"320871",-13.7398234891523,-13.9778092743557,-14.0526982615129,-14.7607749945383,-13.2111234475015,-12.7085300795496
"21351",-9.6384780149758,-9.51531431870082,-10.0012735796518,-7.95947751384112,-7.9634134286792,-8.85210085754518
"213350",-11.9307390314105,-12.2506101852685,-12.2202662859534,-11.7016814027465,-11.6580995496662,-11.3923421813266
"57754",-14.3667667962147,-14.304228638876,-15.9791814620452,-19.0267376293459,-19.0267376293459,-17.0214608697073
"68267",-10.7300854180607,-10.7089196239462,-10.6376166841479,-10.0468187377322,-10.7131220544604,-10.9154164593924
"57913",-12.594985121271,-12.6292088675791,-12.5132598134675,-11.9234838517332,-12.6369706720891,-11.9958311222807
"67186",-10.047874458135,-9.45637519954589,-9.35778454221082,-9.45223314856824,-9.04123674788366,-9.09353676635119
"100217419",-14.1533029480623,-13.3503889646061,-13.6885247502442,-14.29621596407,-14.2194253171353,-14.0231461728984
"66853",-10.4482629093425,-9.85334352994247,-9.61414826032604,-8.13026620102734,-7.80551115888433,-8.94336451233052
"213573",-11.6487585263326,-11.4129924104671,-11.0984998233387,-8.67621290711783,-9.05257636786183,-9.41435913244632
"12476",-8.22996265470955,-8.61250035474767,-8.43443156794916,-9.34330562697876,-9.14744840263656,-9.03881252637826
"66491",-10.8265196837277,-10.3543532580636,-10.3190757644164,-11.7489183659873,-11.8644013157397,-11.795284599847
"64540",-10.2973605158271,-9.63992750318877,-10.0119278265404,-10.4193974977598,-10.8480493449458,-10.4000189491312
"68038",-10.9413916882283,-10.9544570102714,-10.9634926244084,-9.45730254243032,-10.0538022642709,-10.5368025293928
"11772",-9.56393873022501,-9.81269327741435,-9.82312597475226,-8.69004700064274,-9.31073056219217,-10.2086982321328
"17831",-13.2479609134313,-13.2730701123169,-13.8232871060169,-14.3600839748599,-13.8664353572047,-15.1311834143472
"54473",-9.43938819749916,-9.38296860037576,-9.51677354674625,-9.22958371559755,-8.20508579102345,-8.85799258599101
"101513",-10.5589688603753,-10.7364943253455,-10.6016457641206,-10.5696922303853,-10.4958643952328,-10.7628195577036
"18218",-9.87861769682133,-10.3941883571742,-9.47224111579366,-9.76819562154082,-9.44270810186677,-9.47030370518559
"320802",-12.8836619047919,-12.1202087599547,-11.9437097586772,-15.9325326171437,-16.3879065775226,-13.0770479722928
"13033",-8.28596189973672,-8.10457539697136,-8.13212497954373,-6.37202692106982,-7.11659027544092,-7.44974343112367
"55925",-14.2196478247454,-14.0514133628986,-14.1993045215462,-14.9804832335252,-14.0256608270527,-12.280939010787
"21953",-9.39306671573046,-13.3810117197951,-14.6301886818801,-15.1115026229281,-15.2349516249268,-13.8464410006919
"16985",-12.2620653285093,-13.2655102093686,-13.5781450427396,-14.6666912535777,-16.1172881173362,-15.1988434215208
"19935",-11.7455699305454,-11.5608256531817,-11.9701866448416,-11.8619782924602,-11.8805828675919,-11.6282821558524
"14955",-11.6307108694569,-13.7728251602406,-13.9208841150691,-15.9324977589553,-11.4858672607281,-12.0041391234762
"16002",-12.4219746831789,-12.6023181729069,-10.9170429175214,-10.5252391614403,-10.1827922628951,-12.9110299123962
"21823",-14.2904140763333,-13.3865015924354,-14.8573579734062,-19.0267376293459,-19.0267376293459,-19.0267376293459
"17173",-15.1756014049342,-14.1552765460074,-14.5878619210902,-16.9444303752983,-15.9064108233252,-17.5886391858443
"97423",-12.6727395410099,-13.139890105521,-12.8541063410064,-13.9801026031227,-13.3345792696049,-13.4130357200013
"12520",-9.10344595311772,-9.02148244321786,-8.9373887553316,-8.06162084555867,-8.2877678751432,-8.67177412727369
"56844",-10.8370868907604,-10.7501853584562,-10.3954036243996,-10.9973452933158,-10.7375706182572,-11.0666034200785
"16535",-14.5394167872177,-14.6405727321548,-13.9214461887683,-10.901508121229,-12.1377295901794,-12.007677702466
"63830",-11.9808094381622,-12.0320974093654,-12.5458014591478,-12.1938312016102,-12.475286566138,-12.5885432749714
"12577",-10.3954752222959,-10.1443429133287,-11.1711738620348,-13.776482325462,-12.5378945792762,-13.3360016342267
"18400",-15.9389757529926,-14.8401648589557,-15.1589795974398,-10.9862207467221,-11.2312702159303,-11.4182649093187
"22113",-11.8205658885041,-11.4911479808195,-12.5041128196144,-14.4283889667003,-13.3658396226115,-12.9140624842247
"17955",-9.25095482005612,-9.17683339956213,-9.39143639529721,-9.36999827142792,-9.50805264098122,-9.48188058303866
"27267",-10.6355236216593,-10.3270073567267,-10.5257302429696,-10.0142158856724,-9.97998900601282,-10.4299485604233
"79202",-12.7031007464117,-12.5678548693825,-12.9743653890333,-12.3314662502394,-13.5127060784631,-13.6978537890825
