"","Length","Symbol","MCL1.DG","MCL1.DH","MCL1.DI","MCL1.DJ","MCL1.DK","MCL1.DL","MCL1.LA","MCL1.LB","MCL1.LC","MCL1.LD","MCL1.LE","MCL1.LF"
"3536",4707,"Larp4b",1311,1166,1364,1100,974,848,1652,1944,2344,2144,1365,1370
"3537",8026,"Dip2c",1513,1526,1612,1634,1813,1653,1184,1252,601,615,253,278
"3538",4114,"Zmynd11",4296,3909,5068,4663,5003,4345,2948,3068,2126,2110,1042,1036
"3539",3168,"Chrm3",105,141,100,129,56,52,25,24,5,2,10,19
"3540",16813,"Ryr2",51,47,13,24,47,31,0,2,2,2,0,0
"3541",3772,"Gm10336",275,301,242,228,349,322,163,126,76,79,63,88
"3542",4486,"Mtr",486,416,300,350,488,497,272,282,214,185,208,204
"3543",2985,"Actn2",15,27,5,9,59,55,6,0,0,1,7,14
"3544",483,"Gm5445",21,29,33,17,15,11,57,39,31,37,9,7
"3545",6776,"Heatr1",1697,1265,1335,956,468,426,1666,1494,1422,1253,592,664
"3546",2980,"Lgals8",1288,1356,1166,1222,1353,1313,819,900,826,700,360,342
"3547",8103,"Edaradd",214,180,181,112,108,140,1,4,1,1,0,2
"3548",4239,"Ero1b",683,606,549,374,386,365,507,439,778,602,666,612
"3549",2941,"Gpr137b-ps",359,350,193,212,259,287,320,277,89,103,109,92
"3550",852,"Prl2c3",1,0,0,0,1,1,13,24,0,0,0,0
"3551",960,"Gm2423",1261,1125,1175,1130,1127,1016,1079,1042,598,489,275,281
"3552",2981,"Gpr137b",108,109,46,68,68,65,124,102,20,47,65,76
"3553",6046,"Nid1",959,1887,2179,1919,2171,1691,122,209,106,115,1646,1061
"3554",11806,"Lyst",898,773,523,505,694,603,566,533,197,201,263,280
"3555",3681,"B3galnt2",1044,1100,1529,1295,1409,1179,627,618,415,414,349,337
"3556",1807,"Tbce",355,317,295,302,263,304,536,531,421,383,221,206
"3557",2371,"Ggps1",414,338,362,313,367,349,329,327,349,309,197,183
"3558",6105,"Arid4b",2948,3225,3438,2561,2403,2017,2621,2903,2456,2051,704,705
"3559",768,"Mrpl32",336,300,333,294,211,197,469,431,407,334,253,248
"3560",946,"Psma2",1411,1039,1542,1332,1199,980,1650,1714,1579,1304,838,866
"3561",2023,"AW209491",80,52,66,76,69,98,157,175,82,83,139,123
"3562",509,"Gm9512",642,670,604,557,433,397,832,935,736,647,264,262
"3563",8427,"Gli3",1492,1522,1532,1396,1777,1617,550,551,111,61,64,75
"3564",1529,"Inhba",23,45,43,42,15,22,28,89,6,11,0,0
"3565",1727,"Sugct",7,15,7,9,10,10,35,46,11,9,9,10
"3566",2672,"Mplkip",337,354,344,287,357,353,197,212,127,88,56,68
"3567",7081,"Cdk13",2101,1824,1431,1167,1129,1208,1909,2255,1980,1771,699,766
"3568",2662,"Rala",893,716,936,907,1080,936,1101,1073,968,982,567,520
"3569",3436,"Yae1d1",355,357,357,253,183,159,485,342,262,184,149,162
"3570",3197,"Vps41",1254,1161,1129,1130,1370,1345,1252,1408,983,1057,689,680
"3571",1284,"Stard3nl",344,312,438,393,471,440,383,358,232,259,99,102
"3572",2387,"Epdr1",280,344,391,406,282,267,158,103,8,15,16,8
"3573",1760,"Sfrp4",28,23,6,4,7,7,8,8,2,1,0,3
"3574",1786,"Gm5446",320,311,411,320,227,190,268,263,203,177,112,112
"3575",5874,"Elmo1",250,343,492,547,876,907,279,319,157,105,72,74
"3576",340,"Gm7614",65,82,61,75,36,38,82,96,53,37,14,14
"3577",4204,"Trim27",487,591,457,372,219,181,548,630,596,438,342,422
"3578",4418,"Zscan12",52,52,48,43,27,18,96,137,47,25,20,19
"3579",2602,"Zkscan3",657,582,465,406,424,521,600,677,446,431,309,362
"3580",3580,"Pgbd1",97,105,170,186,220,239,57,64,15,16,14,17
"3581",3990,"Zscan26",793,596,378,306,539,743,1075,1132,576,555,721,787
"3582",2458,"Zkscan4",42,41,34,29,24,38,50,53,22,36,18,25
"3583",8900,"Zkscan8",192,142,161,122,149,191,296,322,111,80,128,171
"3584",381,"H2bc13",4,4,4,4,4,7,17,23,10,9,17,13
"3585",381,"H2bc14",13,8,13,17,33,40,76,101,51,39,97,54
"3586",312,"H4c12",12,8,19,16,8,6,43,70,35,31,71,66
"3587",381,"H2bc15",16,9,39,31,35,37,94,126,70,61,131,90
"3588",672,"H1f5",1,4,0,1,1,2,7,15,10,5,17,15
"3589",483,"H3c11",10,12,14,4,8,5,14,20,10,11,19,22
"3590",594,"H2bc22",1,2,3,1,4,1,6,14,10,6,13,11
"3591",2121,"H2bc23",4,6,14,13,18,9,26,46,31,25,36,48
"3592",312,"H4c18",12,5,4,5,3,2,31,48,14,21,25,27
"3593",2121,"H2bc24",19,14,38,56,58,55,144,256,83,104,202,177
"3594",2703,"Zfp184",103,91,48,32,51,37,157,160,74,55,21,19
"3595",2152,"Prss16",207,170,174,134,162,122,160,120,134,112,110,112
"3596",537,"H4c9",9,14,15,12,18,21,141,211,83,72,188,151
"3597",381,"H2bc11",1,2,1,2,1,4,3,17,4,6,12,6
"3598",4912,"Zfp322a",159,119,178,164,131,186,229,217,107,126,127,141
"3599",4456,"Abt1",550,497,473,319,177,194,573,535,403,326,143,158
"3600",617,"C230035I16Rik",12,20,10,11,11,8,7,5,2,0,3,5
"3601",3449,"Btn1a1",273,275,1209,722,487,489,10128,12939,28687,29442,70711,79195
"3602",2983,"Btn2a2",2,0,3,2,2,2,72,88,89,101,106,110
"3603",479,"H4c8",5,9,4,8,5,7,11,27,17,21,17,24
"3604",381,"H2bc9",2,1,1,1,1,3,6,10,8,5,14,15
"3605",2977,"H1f3",4,9,14,20,10,23,184,358,72,75,93,127
"3606",615,"H2bc8",5,11,19,44,36,46,89,170,69,62,107,119
"3607",2510,"H2bc6",11,17,25,35,35,34,58,98,50,41,94,76
"3608",1931,"H1f4",7,7,13,23,13,27,65,194,56,53,88,99
"3609",2493,"H2ac6",2,5,5,6,6,8,21,46,12,6,8,17
"3610",728,"H2bc4",50,70,143,172,288,285,560,672,401,339,728,505
"3611",1722,"Hfe",61,67,39,34,8,28,148,142,64,46,30,28
"3612",1561,"H1f2",196,347,571,813,595,849,2341,4125,2054,2054,1208,1080
"3613",747,"H1f1",13,7,5,4,6,14,3,4,4,5,23,22
"3614",5158,"Carmil1",1361,1371,629,557,531,582,2117,2189,1426,1431,256,285
"3615",9755,"Cmah",317,280,33,81,56,27,12,32,6,0,1,1
"3616",1116,"Gm11346",24,25,63,49,50,61,0,1,0,1,0,0
"3617",6968,"Ripor2",1771,1448,2075,1873,2704,2729,62,55,15,16,11,5
"3618",3837,"C530050E15Rik",92,85,196,182,129,167,1,0,0,2,0,0
"3619",977,"Gmnn",118,158,109,81,42,43,231,173,182,93,154,174
"3620",2551,"BC005537",14645,12152,10237,8489,9266,8937,7275,8056,4728,4011,1752,1528
"3621",686,"Acot13",345,338,292,311,273,314,564,565,543,551,314,288
"3622",1977,"Tdp2",987,800,819,849,750,764,636,637,445,344,173,165
"3623",5647,"Aldh5a1",90,107,165,118,101,105,216,265,544,475,152,176
"3624",4659,"Gpld1",386,340,456,408,479,393,562,530,666,508,544,578
"3625",2035,"Mrs2",289,213,291,288,341,313,367,372,556,417,600,609
"3626",8042,"Dcdc2a",7,5,12,37,16,11,187,129,1,0,0,8
"3627",868,"Prl6a1",0,0,0,0,1,0,0,0,5,6,46,38
"3628",2716,"2610307P16Rik",673,772,377,540,706,594,475,493,62,112,23,24
"3629",2967,"Sox4",6737,7826,8018,7787,2396,2330,5262,5501,7342,6177,887,700
"3630",1415,"A330102I10Rik",14,14,19,18,14,18,4,2,0,3,0,1
"3631",2538,"Cdkal1",524,470,373,308,345,345,433,420,421,297,178,181
"3632",5097,"E2f3",517,578,768,533,296,202,709,833,541,500,200,193
"3633",2881,"Mboat1",85,47,18,11,5,7,3939,3270,304,376,152,179
"3634",2284,"Agtr1a",45,47,22,42,42,39,2594,2301,434,162,89,84
"3635",1313,"Uqcrfs1",1313,1278,1671,1432,942,930,2116,2337,2747,2168,2346,2200
"3636",2768,"Dusp22",215,166,214,220,257,262,364,385,322,352,253,274
"3637",4683,"Irf4",57,39,11,6,13,23,116,155,17,14,12,7
"3638",4250,"Exoc2",911,709,652,563,579,598,898,928,502,479,236,304
"3639",2807,"Foxq1",82,46,42,23,5,12,257,321,423,291,38,29
"3640",3990,"Foxc1",546,539,567,643,283,360,665,941,1023,1031,175,201
"3641",1510,"Gmds",220,255,194,227,147,169,802,818,962,995,1318,1320
"3642",2642,"Wrnip1",1209,1012,888,813,786,824,914,940,643,510,283,278
"3643",1918,"Serpinb1a",18,29,3,3,2,2,6,8,1,1,0,5
"3644",1859,"Serpinb6b",587,584,684,983,1232,1227,11,34,26,20,33,27
"3645",3397,"Serpinb9",811,700,1545,2393,2320,2085,303,246,123,98,41,48
"3646",1888,"Serpinb6a",3122,2835,2027,2364,3246,2809,1278,1304,373,433,221,187
"3647",777,"1110046J04Rik",19,21,17,14,24,36,6,4,1,2,0,0
"3648",4045,"Nqo2",282,250,357,324,281,312,309,318,258,214,201,178
"3649",4495,"Ripk1",8719,8570,7545,6826,7990,6353,2173,2474,1850,1776,1281,1212
"3650",1209,"Bphl",352,417,492,485,436,412,482,501,371,367,151,170
"3651",1607,"Tubb2a",9049,9360,8475,8191,10824,9621,9673,10730,8447,9148,2142,1725
"3652",1033,"4930447K03Rik",3,14,4,2,3,3,17,8,15,14,0,2
"3653",1922,"Tubb2b",533,422,207,187,273,273,725,809,735,1081,88,79
"3654",541,"Psmg4",233,196,244,218,111,112,292,253,238,183,79,57
"3655",6251,"Slc22a23",325,364,533,457,590,610,1772,1851,1698,2148,533,600
"3656",1872,"Pxdc1",12954,13268,11090,10491,12902,10970,1557,1808,1064,1491,429,270
"3657",4466,"Prpf4b",3301,3150,3409,2859,2494,2343,3036,3196,3139,2893,1289,1510
"3658",1346,"Eci3",27,34,36,48,36,33,69,84,82,78,33,29
"3659",1610,"Eci2",1262,1493,1421,1762,1104,1070,1562,1936,2054,2407,695,623
"3660",3929,"Cdyl",592,564,419,346,537,586,296,318,373,385,189,211
"3661",2736,"Rpp40",98,63,92,78,88,67,83,84,102,94,50,44
"3662",1515,"Lyrm4",173,102,133,124,106,109,224,249,115,141,58,56
"3663",682,"Tmed10-ps",998,831,890,829,814,680,1311,1263,1334,1139,1133,1089
"3664",2126,"Fars2",481,470,498,469,396,370,676,742,568,523,352,345
"3665",1500,"AI463229",3,0,4,3,4,3,17,22,60,59,163,157
"3666",13633,"Rreb1",877,689,627,558,762,865,1280,1346,1544,1583,1640,1918
"3667",9306,"Ssr1",4048,3960,3942,3335,2155,2023,3122,3303,4774,3370,4468,4689
"3668",2858,"Cage1",40,88,92,71,57,56,70,82,82,71,23,38
"3669",2744,"Riok1",748,780,965,754,418,389,783,853,683,625,233,229
"3670",9592,"Dsp",19046,16467,11325,15476,24093,20520,6537,5723,362,414,251,204
"3671",1789,"Snrnp48",623,588,707,556,442,417,673,685,424,360,173,191
"3672",2410,"Bmp6",35,46,28,28,29,21,4,13,0,2,0,0
"3673",2617,"Txndc5",4585,3841,3538,2790,1997,1821,3791,4243,4220,2625,2684,2778
"3674",1769,"Bloc1s5",124,84,154,150,168,165,138,143,137,132,76,69
"3675",1039,"Eef1e1",590,529,673,552,332,226,587,551,485,423,668,799
"3676",2214,"Slc35b3",486,489,574,508,459,473,574,678,492,511,285,268
"3677",3268,"Tfap2a",781,608,637,488,591,822,995,1199,1006,778,202,212
"3678",7039,"Gcnt2",4316,5182,4289,5547,5647,4571,4500,5163,1023,1022,305,257
"3679",1753,"Pak1ip1",1397,1203,1438,1104,929,875,1868,1964,1522,1315,379,421
"3680",952,"Tmem14c",1102,1042,1261,1301,1128,968,1426,1417,1590,1360,1149,1184
"3681",3565,"Mak",65,24,4,2,7,8,28,52,5,5,0,4
"3682",2037,"Sycp2l",0,0,0,0,0,0,16,19,5,8,4,2
"3683",3837,"Elovl2",80,68,55,26,36,25,17,19,10,6,0,1
"3684",4483,"Smim13",776,732,1058,849,577,508,458,482,583,424,289,268
"3685",4712,"Nedd9",9513,7641,8112,7902,3204,3098,5315,5428,4278,4830,740,787
"3686",7170,"Tmem170b",867,615,676,397,294,237,869,788,718,597,353,327
"3687",8753,"Hivep1",2192,1909,2670,1987,2275,2274,2600,2906,2092,1729,884,975
"3688",2344,"Edn1",217,355,237,219,45,49,2041,2396,3253,4787,572,509
"3689",5922,"Phactr1",58,59,44,42,58,67,116,161,308,384,749,753
"3690",1263,"Tbc1d7",79,77,96,100,110,131,89,90,121,108,117,116
"3691",6654,"Gfod1",453,437,742,830,594,480,365,332,156,129,98,122
"3692",1369,"Sirt5",47,41,44,44,41,50,181,131,166,135,81,94
"3693",1811,"Nol7",1004,889,963,886,762,726,1416,1451,1135,952,683,638
"3694",3064,"Ranbp9",1723,1624,1819,1593,1302,1348,1358,1478,1366,1232,789,847
"3695",4356,"Mcur1",614,542,368,310,236,248,1505,1477,885,832,1150,1111
"3696",3456,"Rnf182",17,10,1,0,9,10,1,0,5,3,2,3
"3697",2145,"Cd83",17,30,52,51,5,5,12,11,4,11,7,6
"3698",6158,"Jarid2",1194,958,1239,969,1276,1390,1135,1228,1961,1616,777,743
"3699",1311,"Dtnbp1",503,498,608,634,457,478,346,440,355,356,166,163
"3700",2983,"Mylip",1984,1264,1092,849,1147,1212,802,651,314,344,180,236
"3701",1554,"Gmpr",43,50,172,165,146,144,260,189,28,50,20,26
"3702",10608,"Atxn1",2412,2948,4098,3769,3294,2519,466,469,227,418,406,392
"3703",722,"5033430I15Rik",79,83,184,149,73,86,46,56,34,28,23,18
"3704",3224,"Rbm24",626,519,961,756,705,873,67,65,7,3,6,0
"3705",3658,"Cap2",228,214,278,235,285,263,5,7,1,1,0,0
"3706",1381,"Fam8a1",280,310,313,330,298,368,433,492,504,530,866,918
"3707",6021,"Nup153",6902,5599,5592,4472,2949,2912,5256,5048,3403,3323,1463,1408
"3708",6866,"Kif13a",3529,3033,3460,3477,4824,4558,1403,1453,1043,1034,719,708
"3709",1428,"E030046B03Rik",5,5,3,0,11,2,25,16,2,1,0,1
"3710",2294,"Nhlrc1",117,181,186,204,121,107,84,97,29,38,11,28
"3711",2715,"Tpmt",65,79,89,64,83,70,103,98,77,69,63,49
"3712",4281,"Kdm1b",552,432,522,491,590,598,401,420,410,378,395,417
"3713",2602,"Dek",4772,4203,4640,3892,2785,2671,3076,2874,2148,1466,1349,1161
"3714",4694,"Rnf144b",742,562,482,427,264,318,815,844,2734,2589,1428,1197
"3715",2012,"4931429P17Rik",12,11,5,5,1,1,0,0,0,0,0,0
"3716",3156,"A330033J07Rik",32,38,27,24,8,9,2,1,0,1,0,0
"3717",1660,"Id4",3390,2476,3213,2453,1102,1294,59,50,12,15,9,12
"3718",667,"A330048O09Rik",29,33,71,58,11,9,0,0,0,0,0,0
"3719",4187,"Zfp169",35,26,22,21,39,41,71,92,45,33,23,28
"3720",4311,"Ptpdc1",281,313,304,292,294,350,147,129,25,30,17,17
"3721",5260,"Phf2",2325,2138,2031,1850,2074,2151,2057,2117,1610,1430,1041,1039
"3722",4919,"Fam120a",6495,5439,7461,6655,5516,5330,5547,5892,4786,4755,3957,4193
"3723",1461,"Fam120aos",293,268,273,336,336,359,256,262,145,149,70,71
"3724",6613,"Wnk2",964,788,790,929,739,875,1325,1571,235,229,161,233
"3725",1132,"Ninj1",992,974,815,667,488,479,875,967,881,666,412,358
"3726",804,"Card19",216,217,262,217,232,239,408,486,548,501,196,218
"3727",1436,"Susd3",3,6,2,0,2,0,4,4,50,62,147,138
"3728",3110,"Fgd3",7,8,17,9,12,15,85,111,224,214,138,100
"3729",6351,"Bicd2",2047,1962,2948,2997,2993,2715,1426,1617,1725,1659,694,684
"3730",2776,"Ippk",585,629,877,773,877,639,1200,1417,1748,1675,322,308
"3731",1054,"Cenpp",55,64,85,77,54,41,113,132,124,87,61,58
"3732",3596,"Ecm2",163,182,82,115,127,113,35,32,18,17,11,11
"3733",2354,"Aspn",181,160,104,121,213,165,14,28,14,8,8,2
"3734",2540,"Ogn",284,187,155,146,404,244,31,52,7,6,16,14
"3735",4242,"Nol8",672,669,715,488,342,318,460,444,396,386,373,364
"3736",4396,"Iars1",899,659,817,611,623,581,1296,1214,2323,1757,1756,1727
"3737",1785,"Fbxw17",98,94,92,97,141,174,191,191,61,62,29,40
"3738",2990,"9430083A17Rik",9,3,7,7,6,11,19,22,10,12,11,4
"3739",4479,"Spin1",2090,1933,2576,2307,1797,1736,1685,1655,1152,1038,383,348
"3740",1163,"Nxnl2",14,20,21,13,8,10,10,11,2,1,2,2
"3741",3480,"H2af-ps2",665,763,871,781,743,622,785,967,629,694,280,270
"3742",4484,"S1pr3",399,489,261,318,173,176,17,36,20,10,6,7
"3743",694,"Cks2",232,187,242,157,58,76,236,204,176,137,141,128
"3744",2913,"Secisbp2",301,233,226,211,182,180,536,572,540,418,419,448
"3745",4377,"Sema4d",188,162,207,124,97,62,1103,1167,967,965,1165,1377
"3746",1081,"Gadd45g",5722,5275,5138,5986,5166,5235,4808,7222,6281,6897,3620,4403
"3747",4348,"Diras2",76,81,253,241,275,304,1,0,0,1,0,0
"3748",5272,"Syk",22,21,22,26,14,8,5,9,0,1,54,37
"3749",2308,"BB123696",1,3,18,33,31,32,3,5,0,11,150,171
"3750",1345,"Auh",270,245,207,217,244,329,314,318,221,278,192,194
"3751",1992,"Nfil3",5992,5039,4646,3992,3145,3711,1341,1412,515,474,1204,1385
"3752",3970,"Ror2",285,312,469,314,347,312,65,94,7,2,0,0
"3753",2570,"Sptlc1",444,375,310,288,384,397,1091,1225,1055,1018,736,733
"3754",2162,"Msx2",11,3,5,2,1,1,449,563,29,32,22,26
"3755",2811,"Sfxn1",510,354,436,335,188,184,1102,1026,795,632,614,668
"3756",4928,"Cplx2",338,299,150,165,114,131,605,563,131,107,49,42
"3757",2326,"Thoc3",503,468,369,280,224,233,712,702,712,558,423,465
"3758",499,"Gm2830",2148,2080,2713,2600,1782,1450,164,140,46,31,25,10
"3759",4793,"Simc1",2710,1699,1339,965,846,832,597,572,231,184,122,131
"3760",2674,"4833439L19Rik",1734,1574,2124,1902,2229,1967,1757,1820,1638,1607,1734,1617
"3761",347,"Gm19905",122,153,180,137,138,81,141,127,57,83,23,27
"3762",1048,"Arl10",108,91,88,74,73,82,147,168,46,36,24,28
"3763",1734,"Nop16",732,604,842,561,278,235,623,634,501,453,207,207
"3764",613,"Higd2a",743,661,1017,1035,889,841,876,952,1034,1013,415,417
"3765",1576,"Cltb",2978,3265,3884,3563,2944,2495,3362,3673,2021,2062,857,873
"3766",4322,"Faf2",1218,1303,1518,1321,1507,1347,1234,1431,806,708,575,565
"3767",4410,"Rnf44",3819,3303,3813,2955,2528,2622,2364,2492,2286,1931,1002,830
"3768",4127,"Cdhr2",1,0,3,1,0,0,4,23,26,42,32,28
"3769",1556,"Tspan17",147,137,46,66,91,109,568,523,280,365,131,126
"3770",3974,"Unc5a",1,1,0,0,1,0,1,0,14,13,27,16
"3771",2931,"Uimc1",731,762,790,766,796,780,598,621,432,439,403,439
"3772",3597,"Zfp346",365,319,249,217,265,271,310,338,129,139,110,135
"3773",3146,"Fgfr4",87,172,365,225,106,103,9,13,14,8,0,0
"3774",12784,"Nsd1",2953,2796,2646,2584,2915,2509,2990,3007,1955,1790,1649,1823
"3775",1865,"Rab24",1027,1036,1105,974,906,951,1098,1122,906,895,451,462
"3776",1089,"Prelid1",1293,1229,1501,1384,1259,1104,1632,1920,2065,1800,1059,938
"3777",1299,"Mxd3",73,80,70,43,7,8,92,78,29,8,16,12
"3778",4315,"Lman2",3422,3085,2664,2412,2096,2121,3978,4282,3442,2472,2283,2374
"3779",2356,"Rgs14",14,16,6,12,5,6,13,15,16,34,3,0
"3780",3243,"Grk6",1681,1250,1332,1152,1257,1279,1119,1124,864,871,582,556
"3781",1360,"Prr7",668,484,848,733,853,915,111,121,53,36,26,17
"3782",3047,"Dbn1",1913,1496,902,890,1138,994,425,431,99,133,90,74
"3783",2987,"Pdlim7",9340,8026,10026,9198,8220,7908,1091,1427,706,734,83,103
"3784",1546,"Dok3",98,67,58,46,46,43,27,40,14,15,6,9
"3785",2205,"Ddx41",993,885,866,762,565,547,1511,1493,1070,928,393,442
"3786",4341,"Fam193b",2529,2590,2082,2354,1683,2077,2479,2509,1925,2045,1220,1458
"3787",1454,"Tmed9",2231,1973,2008,1692,1171,1016,2686,2707,2987,2534,2102,2081
"3788",1596,"B4galt7",141,55,61,80,55,73,178,140,217,120,159,173
"3789",1387,"Caml",771,690,631,577,548,419,690,665,558,496,248,238
"3790",5673,"Ddx46",2391,1984,2279,1953,1788,1666,2367,2457,2029,1645,746,793
"3791",4652,"B230219D22Rik",3319,2937,3623,3342,3642,3536,2330,2401,1255,1088,891,886
"3792",1527,"Txndc15",429,298,342,318,454,487,493,569,479,460,398,375
"3793",546,"Pcbd2",87,93,139,164,131,115,198,175,147,142,113,92
"3794",2053,"Macroh2a1",2173,1850,1614,1376,1343,1184,3145,3307,2265,1754,816,759
"3795",1827,"Cxcl14",59704,49807,21550,32913,97158,96874,82,151,71,109,132,145
"3796",1480,"Gm10782",14,15,5,8,20,17,0,0,0,0,0,0
"3797",1498,"Slc25a48",50,59,149,108,72,53,100,182,461,390,335,262
"3798",1965,"Fbxl21",34,23,28,34,36,33,7,1,2,3,4,2
"3799",2678,"Tgfbi",87,103,63,45,40,31,29,30,21,12,5,13
"3800",7175,"Smad5",2109,2103,2291,2144,2213,1895,1983,2024,934,875,562,489
"3801",6673,"Spock1",8,19,17,3,2,0,5,7,99,86,52,10
"3802",2142,"Klhl3",59,67,22,21,35,36,56,72,5,7,5,4
"3803",2678,"Hnrnpa0",7657,7807,8066,6577,3923,4008,6598,7562,4297,3263,1218,1119
"3804",1511,"Idnk",215,170,137,137,174,175,235,228,224,188,130,150
"3805",3686,"Ubqln1",2978,2845,3332,2843,1749,1539,4938,4979,5619,4856,3722,3605
"3806",1518,"Gkap1",214,156,110,130,131,131,366,329,287,288,118,130
"3807",4462,"Kif27",254,155,24,41,47,60,71,61,16,14,5,9
"3808",2822,"Qng1",466,390,464,544,487,470,624,622,492,465,400,382
"3809",1978,"Hnrnpk",4091,3777,4423,3655,2554,2516,3875,4077,3177,2856,1406,1480
"3810",108,"Mir7-1",29,20,7,20,9,14,16,5,6,12,3,2
"3811",3877,"Rmi1",97,81,57,52,71,63,135,122,68,56,114,123
"3812",4565,"Slc28a3",180,156,628,398,113,164,10917,11916,14200,16083,20881,23580
"3813",9880,"Ntrk2",73,101,122,98,44,60,34,36,1,4,4,2
"3814",4860,"Agtpbp1",401,340,306,358,362,349,465,533,359,341,374,376
"3815",2631,"Naa35",849,777,693,552,597,520,828,942,764,698,316,291
"3816",3693,"Golm1",371,437,335,310,212,240,788,912,1036,876,1529,1625
"3817",1915,"Isca1",619,586,710,602,456,426,535,482,576,545,501,510
"3818",3135,"Etohd2",69,78,36,42,44,57,44,53,41,60,26,17
"3819",5551,"Tut7",2365,2612,2145,1810,1681,1658,2329,2700,2333,2284,1050,1004
"3820",3732,"A530065N20Rik",12,8,21,21,39,24,0,0,0,0,0,1
"3821",3131,"Gas1",6365,4845,9777,11531,15926,15899,87,146,74,46,46,44
"3822",3604,"Gm5084",5,2,3,0,2,2,0,1,18,10,7,13
"3823",5935,"Dapk1",2853,3520,3536,3399,2778,2667,3780,4953,4702,4601,2261,2375
"3824",1373,"4930486L24Rik",17,40,11,12,9,14,29,29,0,6,33,24
"3825",1147,"Ctla2b",101,162,120,97,41,58,58,69,21,27,12,11
"3826",1394,"Ctla2a",233,461,335,396,146,128,65,98,58,50,21,20
"3827",1274,"Ctsj",0,0,0,0,0,0,12,59,3,0,0,0
"3828",1335,"Ctsr",3,1,0,0,0,0,228,470,20,9,2,3
"3829",3114,"Zfp808",44,65,21,18,14,25,84,88,27,12,23,32
"3830",2919,"Gm3604",20,18,5,9,15,16,38,23,12,2,15,3
"3831",816,"Gm3609",4,6,5,5,1,6,13,11,4,1,2,1
"3832",2472,"Zfp935",89,77,80,72,91,130,183,191,127,107,123,120
"3833",2439,"Zfp934",45,40,21,19,12,24,85,86,31,16,38,33
"3834",750,"Gm7664",58,45,36,36,41,48,97,122,140,122,108,107
"3835",2638,"Zfp1008",20,16,20,17,12,5,50,41,9,6,16,17
"3836",1316,"Platr25",19,29,8,6,7,5,22,13,2,3,8,3
"3837",3279,"Gm5141",15,9,10,4,8,12,25,14,1,1,5,11
"3838",1294,"Fbp2",0,0,2,1,0,0,6,1,25,13,3,7
"3839",3509,"Aopep",1048,1020,1406,1415,1759,1931,283,248,370,414,356,341
"3840",2764,"Gm16907",96,57,138,125,59,99,38,61,74,90,59,60
"3841",4292,"Fancc",116,104,113,108,125,138,124,124,100,97,80,58
"3842",4305,"Ptch1",390,280,215,183,290,340,305,254,139,144,113,111
"3843",6045,"Ercc6l2",900,803,694,633,631,597,713,702,452,378,353,374
"3844",2276,"Slc35d2",39,40,15,17,26,35,130,115,71,87,35,29
"3845",3490,"Zfp367",995,913,572,497,318,233,888,846,570,346,479,330
"3846",2567,"Habp4",559,606,437,492,516,533,428,374,297,267,172,161
"3847",5993,"Cdc14b",188,206,321,279,225,209,351,405,357,289,280,270
"3848",1802,"1810034E14Rik",8,4,16,6,11,16,6,8,7,7,3,2
"3849",972,"Prxl2c",456,461,335,441,498,480,360,402,411,529,176,183
"3850",1971,"Ctsl",27288,37147,29814,32392,26728,22011,6167,8550,9173,11001,5431,5542
"3851",1827,"Cdk20",241,201,165,190,209,188,71,93,54,48,29,34
"3852",3472,"Mfsd14b",1259,1169,1133,953,897,981,1568,1677,1992,1812,1367,1395
"3853",2869,"Zfp369",168,138,159,188,236,230,175,196,92,117,67,58
"3854",917,"Rybp-ps",679,740,639,614,360,346,344,421,463,476,123,73
"3855",503,"Uqcrb",607,512,759,770,540,447,855,790,707,646,546,542
"3856",1652,"Ramacl",16,22,29,19,14,9,16,17,18,12,7,6
"3857",1486,"Mterf3",477,468,495,426,474,438,435,483,354,327,177,181
"3858",3424,"Ptdss1",1194,1134,1087,837,807,719,1586,1745,1501,1320,783,789
"3859",3970,"Zfp712",17,8,7,7,6,15,55,38,11,7,6,7
"3860",2634,"Zfp708",10,11,7,8,8,9,28,28,11,6,11,8
"3861",2981,"Rslcan18",11,11,4,2,10,10,19,19,4,5,12,4
"3862",3482,"Zfp759",18,14,13,12,13,12,27,37,10,6,18,12
"3863",2046,"Rsl1",20,15,16,12,13,16,75,63,23,21,22,9
"3864",2712,"Zfp455",14,12,15,8,14,12,30,47,9,5,9,12
"3865",2289,"Zfp458",52,43,18,28,43,45,79,102,34,21,25,25
"3866",3164,"F630042J09Rik",16,5,21,19,59,65,28,15,7,7,8,16
"3867",2117,"Zfp457",3,5,3,5,12,10,3,10,8,8,9,7
"3868",3909,"Zfp595",58,31,27,29,43,35,55,65,21,16,17,18
"3869",4641,"Zfp953",26,18,17,14,25,28,64,76,25,12,21,18
"3870",4079,"Zfp456",10,23,23,12,24,33,109,117,38,24,24,22
"3871",2033,"Zfp429",64,51,39,28,73,69,208,209,101,81,91,83
"3872",3331,"Zfp459",60,58,32,15,45,20,70,59,44,35,26,29
"3873",2742,"Zfp874a",121,85,77,65,125,123,141,148,107,88,45,39
"3874",1671,"Zfp874b",39,30,34,28,50,41,60,59,50,36,25,18
"3875",2359,"Zfp58",50,34,28,27,37,31,62,65,28,14,17,22
"3876",2710,"Zfp87",55,44,49,32,35,43,153,145,80,58,33,29
"3877",4971,"Zfp748",100,90,63,39,61,30,315,261,147,108,58,67
"3878",4835,"Zfp729b",161,98,74,82,96,140,349,336,169,185,123,109
