"","Length","Symbol","MCL1.DG","MCL1.DH","MCL1.DI","MCL1.DJ","MCL1.DK","MCL1.DL","MCL1.LA","MCL1.LB","MCL1.LC","MCL1.LD","MCL1.LE","MCL1.LF"
"356",6914,"Fzd5",3220,2317,1546,1040,1239,1380,1025,1241,2365,1776,638,584
"357",8562,"Plekhm3",763,680,362,435,583,646,305,277,107,104,87,63
"358",1353,"Akr1cl",0,0,0,0,0,0,0,0,0,0,0,0
"359",1020,"Gm8550",21,31,21,18,5,5,27,19,15,19,13,8
"360",642,"Cryge",0,0,0,0,0,0,0,0,0,0,0,0
"361",635,"Crygd",0,0,0,0,0,0,0,0,0,0,0,0
"362",612,"Crygc",0,0,0,0,0,0,0,0,0,0,0,0
"363",605,"Crygb",0,0,0,0,0,0,0,0,0,0,0,0
"364",615,"Cryga",0,0,0,0,0,0,0,0,0,0,0,0
"365",2180,"D630023F18Rik",2,4,8,11,5,6,0,1,0,0,0,0
"366",2438,"Idh1",617,579,727,927,1311,1420,530,495,336,431,192,220
"367",11255,"Pikfyve",670,534,468,453,642,626,557,550,362,334,576,660
"368",2414,"Pth2r",1,0,1,1,0,0,1,0,1,0,3,0
"369",622,"Crygf",0,0,0,0,0,0,0,0,0,0,0,0
"370",5520,"Map2",2950,3524,3346,3852,2701,2198,2913,2443,787,975,174,194
"371",1663,"Gm10558",0,0,2,1,0,0,0,1,0,1,0,1
"372",13533,"Unc80",21,50,28,33,2,8,34,64,12,25,7,3
"373",2630,"Rpe",563,518,658,549,617,565,719,801,893,717,809,958
"374",4760,"Kansl1l",2428,2609,2495,1925,1762,1312,735,778,231,225,136,135
"375",1892,"Acadl",2056,2311,2061,2341,1073,823,2018,2415,2506,3029,390,323
"376",1111,"Myl1",0,3,1,0,0,0,5,2,0,0,0,0
"377",4461,"Lancl1",997,1010,1070,1078,1034,993,831,834,449,379,256,225
"378",4704,"Cps1",0,0,0,0,1,0,1,1,1,0,1,0
"379",4257,"Erbb4",5,9,6,8,2,3,144,170,207,151,94,51
"380",2069,"Gm19335",0,0,0,0,0,0,0,0,0,0,0,0
"381",9424,"Ikzf2",489,493,421,384,296,318,330,354,177,205,404,459
"382",2270,"Spag16",0,0,0,0,1,1,0,0,0,0,0,0
"383",4655,"Vwc2l",0,0,0,0,0,0,0,0,0,0,0,0
"384",5448,"Bard1",138,145,74,68,21,23,127,97,62,30,82,55
"385",8323,"Abca12",89,104,30,39,21,17,2,0,0,0,0,0
"386",2611,"Atic",1471,1034,1224,960,750,754,1655,1435,906,623,459,544
"387",8312,"Fn1",1566,1532,644,609,681,407,260,334,112,50,58,83
"388",1193,"Apol7d",0,0,0,0,0,0,0,0,0,0,0,0
"389",1019,"Gm8883",0,0,0,0,0,0,0,0,0,0,0,0
"390",1093,"4933417E11Rik",0,0,0,0,0,0,1,0,0,0,0,0
"391",483,"Gm5528",3,3,3,4,4,1,2,5,2,1,0,3
"392",2493,"Mreg",578,660,427,299,250,232,51,49,50,26,14,12
"393",1186,"Pecr",303,218,279,267,122,159,196,152,237,207,225,200
"394",2815,"Tmem169",7,9,13,11,16,24,0,0,0,0,0,0
"395",2556,"Xrcc5",1201,1178,1235,1172,976,932,558,521,418,434,416,380
"396",4187,"Marchf4",26,29,17,13,23,32,0,0,1,2,0,0
"397",6715,"Smarcal1",700,576,677,607,632,679,471,415,268,267,204,218
"398",4573,"Ankar",0,0,1,0,1,1,0,1,0,0,0,0
"399",588,"Rpl37a",221,224,249,181,127,131,296,289,203,190,87,96
"400",1330,"Igfbp2",6145,3737,28282,28554,26047,24688,17,21,51,57,23,25
"401",5854,"Igfbp5",87765,97798,106228,55364,39195,41658,55835,53177,21269,26327,8875,9295
"402",427,"Tnp1",0,0,0,0,0,0,0,0,0,0,0,0
"403",571,"Teshl",0,0,1,1,0,1,0,0,0,0,0,0
"404",1560,"Pinc",64,83,101,87,93,79,107,121,114,157,221,219
"405",551,"D530049I02Rik",5,5,12,14,5,6,5,7,8,13,16,19
"406",1801,"6030407O03Rik",2,4,4,2,1,0,0,0,1,0,0,0
"407",9966,"Tns1",6490,5599,23002,27489,35649,32593,235,455,237,210,812,785
"408",2336,"Rufy4",93,94,184,134,64,60,19,28,13,11,13,6
"409",3043,"Cxcr2",1,1,5,1,0,0,0,2,1,3,0,0
"410",1125,"Cxcr1",0,0,0,0,0,0,0,0,0,0,0,0
"411",67,"Mir1928",0,0,0,0,0,0,0,0,0,0,0,0
"412",1597,"Arpc2",4717,4480,5435,5041,4903,4083,4520,5026,3942,4016,1652,1525
"413",990,"Gpbar1",0,1,1,1,1,1,0,2,0,0,0,1
"414",1820,"Aamp",4434,4114,4602,3676,2925,2851,3805,4299,4336,3757,2252,2076
"415",3501,"Pnkd",523,533,793,702,841,809,360,389,372,323,178,180
"416",2309,"Tmbim1",3097,3179,3949,3734,3427,3095,4084,4610,5080,5236,2685,2790
"417",2101,"Catip",20,7,18,12,22,20,1,0,0,1,1,1
"418",2304,"Slc11a1",28,34,22,32,11,8,14,7,4,2,1,0
"419",2776,"Ctdsp1",1330,1054,1193,1110,1198,1238,1125,1080,902,815,536,496
"420",85,"Mir26b",1,3,0,1,0,0,0,1,1,0,1,0
"421",3117,"Vil1",17,29,26,27,16,12,2,6,3,5,2,3
"422",7196,"Usp37",1858,2023,1907,1800,1461,912,1371,1364,857,562,370,348
"423",3266,"Cnot9",797,697,560,441,426,479,911,967,659,409,395,457
"424",3121,"Plcd4",96,97,88,48,78,67,15,22,6,13,10,7
"425",7472,"Zfp142",1705,1448,1219,1038,1147,1069,723,808,575,449,185,183
"426",1829,"Bcs1l",250,223,265,243,187,198,335,343,338,274,164,177
"427",1475,"Rnf25",600,686,681,558,515,566,662,665,417,367,252,205
"428",5235,"Stk36",206,149,85,82,81,102,151,176,47,44,17,19
"429",4253,"Ttll4",972,739,748,492,370,315,1023,975,878,726,366,402
"430",1890,"Cyp27a1",129,157,171,156,202,195,15,12,8,0,0,4
"431",2832,"Prkag3",3,9,20,19,20,24,0,0,0,0,0,0
"432",2068,"Wnt6",761,651,1673,1799,2222,2350,11,4,3,1,2,2
"433",1962,"Wnt10a",2204,2086,1039,1163,1180,952,4,11,4,3,9,0
"434",2704,"Cdk5r2",4,6,0,3,1,0,0,0,0,0,0,0
"435",1479,"Fev",0,0,0,0,0,0,0,0,0,0,0,0
"436",702,"Cryba2",0,0,0,0,0,0,1,0,0,0,0,0
"437",64,"Mir375",0,0,0,0,0,0,0,0,0,0,0,0
"438",5718,"Cfap65",0,0,0,0,0,1,1,1,0,0,1,0
"439",2444,"Ihh",6,16,4,1,2,2,0,6,1,2,0,0
"440",860,"Nhej1",66,61,59,52,76,79,55,72,72,61,26,37
"441",2059,"Slc23a3",124,102,61,54,50,50,30,57,20,35,13,11
"442",2738,"Cnppd1",800,625,570,497,481,558,954,1124,1364,1550,632,592
"443",2557,"Retreg2",947,765,592,475,554,613,1600,1696,1298,1256,861,815
"444",1299,"Zfand2b",305,178,280,220,328,292,407,481,437,390,292,288
"445",2934,"Abcb6",385,303,397,355,248,252,313,348,515,469,463,462
"446",3764,"Atg9a",1019,832,1074,931,1010,1080,874,1079,1278,1172,1279,1320
"447",2764,"Ankzf1",233,182,159,118,180,218,372,389,302,217,175,200
"448",3451,"Glb1l",256,257,200,238,275,278,224,191,85,64,40,19
"449",2885,"Stk16",797,599,750,674,593,608,960,976,610,546,402,432
"450",2053,"Tuba4a",9211,6876,5306,4726,3718,3316,6493,5775,3203,2544,3699,4144
"451",767,"A630095N17Rik",3,4,0,1,2,1,5,6,0,1,3,1
"452",3203,"Dnajb2",1001,1043,1291,1048,1316,1173,1356,1697,1309,1196,708,614
"453",3535,"Ptprn",21,31,34,41,39,37,31,29,14,23,5,3
"454",710,"Resp18",0,1,2,0,0,0,0,0,1,0,0,1
"455",1946,"Dnpep",909,680,642,522,556,561,1284,1419,1179,1070,738,695
"456",2150,"Des",400,281,106,183,106,100,38,26,7,6,10,10
"457",676,"Gm15179",1,0,0,1,0,0,1,0,0,0,0,0
"458",11933,"Speg",1453,1272,3032,3282,4325,4425,175,214,34,43,39,46
"459",1528,"Gmppa",745,689,1084,1156,1145,1125,774,949,982,996,820,773
"460",2650,"Asic4",38,52,38,42,44,60,4,5,1,0,0,0
"461",3235,"Chpf",2341,2371,2446,2032,1484,1340,1148,1148,1438,1153,747,750
"462",2185,"Tmem198",318,277,241,249,217,189,73,80,57,41,71,81
"463",5770,"Obsl1",1268,1313,1521,1162,888,956,327,435,107,54,18,18
"464",1463,"Inha",72,81,167,171,134,158,87,114,27,11,17,11
"465",4458,"Stk11ip",534,383,289,307,297,374,694,838,490,617,267,265
"466",4441,"Slc4a3",1127,967,1516,1642,1413,1645,472,526,150,228,88,100
"467",2188,"Gm17751",0,0,0,0,0,0,0,0,0,0,0,0
"468",6328,"Epha4",2683,2777,2688,1770,1366,1389,346,338,188,160,27,34
"469",3868,"Pax3",2,0,0,0,0,0,0,0,0,0,1,0
"470",1208,"Gm2102",0,0,0,0,0,0,0,0,0,0,0,0
"471",3998,"Sgpp2",10,10,9,9,7,8,7,5,3,6,2,5
"472",2132,"Farsb",1085,780,944,784,678,591,1017,1005,837,609,792,779
"473",1206,"Mogat1",1,2,3,4,8,11,3,2,0,3,3,17
"474",3950,"Acsl3",3296,3153,2278,1930,1154,1030,3860,3254,2762,2568,684,677
"475",3981,"Utp14b",1001,858,907,724,492,485,570,521,481,472,141,167
"476",2463,"Kcne4",236,369,214,359,87,95,20,61,12,12,2,5
"477",2485,"Scg2",0,0,0,0,0,0,0,0,0,0,0,0
"478",2876,"Ap1s3",103,85,101,72,45,36,194,218,150,116,127,102
"479",4714,"Wdfy1",511,459,480,441,453,445,1039,1077,527,686,409,387
"480",1791,"Gm10555",0,0,0,0,0,0,0,0,0,0,1,0
"481",1424,"Mrpl44",156,138,179,131,72,98,309,308,259,198,229,264
"482",2055,"Serpine2",355,358,398,276,177,150,49,50,46,49,30,12
"483",2862,"Fam124b",0,0,1,1,0,0,0,1,0,0,0,0
"484",2764,"Cul3",4364,4387,5200,4481,3821,3289,3730,3877,3619,3445,1596,1611
"485",394,"1700016L21Rik",0,0,0,0,0,0,0,0,0,0,0,0
"486",7303,"Dock10",91,135,51,42,39,36,23,22,94,47,5,1
"487",4919,"Nyap2",0,0,0,0,0,0,0,0,0,0,0,0
"488",9163,"Irs1",1449,951,687,659,979,1222,1054,1121,182,199,760,1106
"489",3039,"Gm19537",6,1,1,2,2,4,5,15,1,3,10,16
"490",3757,"Rhbdd1",1195,978,1370,1483,1370,1346,1182,1116,531,532,394,390
"491",2833,"Gm19552",1,0,1,3,1,0,7,6,2,0,0,0
"492",7808,"Col4a4",35,36,234,312,95,67,5,10,1,4,1,3
"493",8609,"Col4a3",32,92,298,320,156,109,8,5,1,3,0,0
"494",1866,"Mff",998,899,1218,1230,1225,1064,920,927,816,767,535,563
"495",1503,"Tm4sf20",1,0,0,1,0,0,0,2,0,0,0,0
"496",654,"Gm17764",24,29,18,12,18,16,26,28,37,19,27,16
"497",3137,"Agfg1",1638,1710,2064,1728,1450,1210,2748,2803,4191,3811,1240,1183
"498",2974,"Slc19a3",25,32,29,52,56,67,14,11,0,2,0,0
"499",992,"Krtap28-13",0,1,0,1,1,1,0,0,0,0,0,0
"500",802,"Ccl20",10,0,22,5,2,0,26,26,310,249,161,178
"501",1670,"Daw1",0,0,1,0,0,3,0,2,3,1,1,0
"502",6512,"Sphkap",0,0,0,0,0,0,0,0,0,0,0,0
"503",2667,"Pid1",39,38,74,86,93,87,3,5,0,2,0,0
"504",3632,"Dner",0,0,0,1,0,0,0,0,0,0,0,0
"505",77,"Mir5126",0,0,0,0,0,0,0,0,0,0,0,0
"506",9632,"Trip12",5556,5488,5484,5520,6524,6285,4183,4650,4114,4530,2389,2349
"507",900,"Fbxo36",6,6,13,12,14,13,44,49,75,56,53,51
"508",2349,"Slc16a14",2,1,3,7,16,20,0,0,0,1,0,0
"509",891,"Gm15433",0,0,0,0,0,0,1,4,1,1,0,1
"510",1760,"Sp140l1",2,2,0,2,0,2,3,3,3,0,0,1
"511",1334,"A530040E14Rik",2,2,1,1,5,2,0,0,4,1,0,0
"512",1621,"Gm7609",14,10,5,7,1,5,6,13,3,4,3,3
"513",1971,"Sp140l2",5,4,7,8,3,9,2,3,3,6,1,1
"514",891,"Gm2666",1,0,0,0,0,0,5,5,7,3,0,0
"515",1073,"Gm2427",56,62,38,47,54,65,33,42,27,33,6,9
"516",1971,"Sp110",141,150,182,196,227,202,106,108,66,62,25,19
"517",2417,"Sp140",236,225,241,234,328,342,207,207,155,191,38,37
"518",852,"Gm10552",0,0,1,0,1,0,0,1,0,1,0,0
"519",2158,"Sp100",170,210,55,87,103,93,94,100,21,35,10,4
"520",1936,"A630001G21Rik",3,5,6,6,9,3,15,17,26,12,5,10
"521",3800,"Cab39",2707,3082,3637,3217,2944,2599,3936,4449,4059,3625,1777,1819
"522",2024,"Itm2c",6160,5797,9043,7862,7104,6757,2880,2876,2704,2387,1396,1352
"523",1148,"4933407L21Rik",6,2,5,4,8,5,0,0,2,2,0,0
"524",2550,"Gpr55",1,4,8,2,5,3,4,6,85,21,2,1
"525",1602,"Spata3",1,3,0,0,0,0,0,0,0,0,0,0
"526",3331,"2810459M11Rik",99,71,32,30,6,10,15,20,215,118,92,112
"527",3256,"Psmd1",3828,2909,4018,3483,2982,2457,3695,3842,4142,3499,1814,1888
"528",2072,"Htr2b",6,14,13,15,3,1,5,2,2,2,0,2
"529",5258,"Armc9",462,344,312,338,465,408,220,219,102,86,42,27
"530",2595,"B3gnt7",32,37,16,23,14,19,309,384,26,15,4,5
"531",483,"Gm5258",0,0,0,0,0,0,0,0,0,0,0,0
"532",8257,"Ncl",34824,31402,33474,24632,14438,12555,30222,26548,21395,16425,5762,5990
"533",116,"Snora75",39,34,44,44,21,19,22,16,21,12,7,5
"534",68,"Snord82",0,0,0,0,0,1,0,0,0,0,0,0
"535",1266,"C130036L24Rik",16,31,12,19,11,9,15,16,17,12,8,8
"536",1218,"Nmur1",0,1,0,0,0,0,0,0,1,0,0,0
"537",1721,"Tex44",0,0,0,0,0,0,0,0,0,0,0,0
"538",1192,"Ptma",33697,25551,24503,22808,14660,13623,32483,30663,20028,16222,7171,6950
"539",1092,"Pde6d",260,208,270,235,287,332,174,159,62,52,48,38
"540",2231,"Cops7b",209,152,172,143,131,138,232,219,209,159,169,141
"541",1042,"Nppc",176,118,65,47,51,73,10,20,6,5,10,8
"542",3171,"Dis3l2",345,323,443,347,242,234,565,545,555,461,178,167
"543",2113,"Alppl2",0,2,0,0,1,0,0,0,0,0,0,0
"544",2337,"Alpi",1,0,1,0,1,1,0,0,0,0,0,0
"545",1680,"Akp3",2,3,0,1,0,0,0,2,0,2,0,0
"546",2698,"Ecel1",22,30,20,15,4,6,1,4,2,4,0,0
"547",1999,"Prss56",5,3,1,1,0,1,2,4,0,2,0,0
"548",2910,"Chrnd",0,0,0,0,0,0,0,0,0,0,0,0
"549",1921,"Chrng",0,0,0,0,0,0,0,0,0,1,0,0
"550",4928,"Eif4e2",1345,1464,1561,1339,1153,1062,1403,1489,1942,1837,896,839
"551",1805,"Efhd1",56,109,265,161,364,261,20,38,37,59,154,166
"552",5743,"Gigyf2",1094,855,795,769,922,1047,1331,1409,1010,966,1148,1430
"553",1349,"Kcnj13",17,32,137,133,42,75,7,7,11,7,11,11
"554",462,"Snorc",5,14,1,0,0,2,89,82,1,0,0,1
"555",3384,"Ngef",30,27,12,4,4,0,542,596,105,90,139,115
"556",1676,"A530079E22Rik",1,1,0,0,0,0,8,8,1,0,0,0
"557",1602,"Gm6153",343,309,368,319,211,175,245,306,277,228,116,131
"558",2018,"Neu2",2,3,2,0,1,0,51,44,31,25,51,41
"559",4938,"Inpp5d",25,43,26,22,15,25,5,10,12,3,6,12
"560",3180,"Atg16l1",637,564,689,593,561,640,753,804,659,504,312,406
"561",248,"Scarna6",1,0,0,2,0,3,2,4,2,1,0,0
"562",1718,"Sag",4,16,9,7,5,3,7,12,6,7,1,0
"563",947,"Gm19582",0,0,3,0,0,0,0,1,1,0,2,1
"564",5694,"Dgkd",1581,1392,1577,1299,1155,1008,2204,2333,1794,1786,869,837
"565",5316,"Usp40",330,342,372,350,429,435,259,277,215,218,237,254
"566",3242,"Ugt1a10",0,0,0,0,0,0,0,0,0,0,0,0
"567",3216,"Ugt1a9",0,0,0,0,0,0,0,0,0,0,0,0
"568",3294,"Ugt1a7c",1,0,2,1,1,0,0,0,1,0,0,0
"569",2293,"Ugt1a6b",223,490,808,842,798,759,1,2,3,5,2,3
"570",3302,"Ugt1a6a",159,367,574,607,642,597,4,2,4,7,2,3
"571",3208,"Ugt1a5",0,0,0,0,0,1,0,0,0,0,0,0
"572",3206,"Ugt1a2",0,0,0,1,2,1,0,0,0,0,0,0
"573",1017,"Dnajb3",16,9,12,6,7,5,0,9,4,1,2,0
"574",3229,"Ugt1a1",1,4,3,4,1,0,0,0,0,0,0,0
"575",7526,"Mroh2a",6,1,20,12,10,6,2,0,2,3,0,0
"576",8439,"Hjurp",103,103,85,71,77,84,136,184,113,89,56,60
"577",3662,"6430706D22Rik",0,0,0,0,0,0,0,0,0,0,0,0
"578",3844,"Trpm8",0,0,0,0,1,1,0,0,0,0,0,0
"579",870,"Spp2",0,1,0,0,0,0,0,0,0,0,0,0
"580",1957,"Glrp1",26,35,10,26,6,23,0,0,0,0,0,0
"581",2622,"Gm19589",4,11,4,3,0,0,1,2,0,0,0,0
"582",3967,"Arl4c",3145,3900,5261,4244,2930,3196,575,772,318,320,95,93
"583",476,"Platr5",0,0,0,1,0,0,0,2,0,0,0,1
"584",603,"1700067G17Rik",0,0,0,0,1,0,0,1,0,0,3,0
"585",3673,"Sh3bp4",1204,1202,1908,2269,3000,2640,2359,2422,3445,3513,3023,2528
"586",591,"C030007H22Rik",0,0,0,0,0,0,0,0,0,0,0,0
"587",9581,"Agap1",978,687,975,903,662,640,1493,1684,1834,1543,1515,1507
"588",3611,"4933400F21Rik",0,0,0,1,0,0,1,1,2,0,2,0
"589",2126,"Gbx2",0,1,0,2,0,1,0,0,1,1,0,1
"590",1404,"Asb18",0,0,0,0,0,0,0,0,0,0,0,0
"591",3210,"Iqca1",0,0,0,2,1,3,1,0,0,0,0,0
"592",2579,"Ackr3",4031,4089,8197,8070,11635,9656,562,563,229,177,896,1160
"593",1843,"Cops8",1835,1708,2068,1727,1555,1441,1499,1595,1201,1022,499,534
"594",1207,"Gm9991",0,0,0,0,0,0,0,0,0,0,0,0
"595",10841,"Col6a3",1026,1771,750,1508,1257,708,1929,6001,528,1046,655,339
"596",4484,"Mlph",100,103,47,49,23,18,4760,4148,685,969,931,1102
"597",261,"Prlh",0,0,0,0,0,0,5,7,3,4,1,1
"598",1950,"Rab17",29,57,48,50,28,32,798,1189,633,702,212,234
"599",5743,"Lrrfip1",2409,2341,2433,2352,2629,2057,4248,4763,4137,4225,854,856
"600",3851,"Rbm44",17,10,13,5,12,16,4,3,0,3,0,0
"601",3022,"Ramp1",268,293,314,254,198,191,408,301,255,316,263,232
"602",1363,"Ube2f",743,728,1129,1015,725,611,1089,1073,992,951,669,633
"603",2207,"Scly",220,186,233,205,180,158,849,884,872,770,794,925
"604",5442,"Espnl",13,20,29,34,21,9,37,58,22,26,13,9
"605",3020,"Klhl30",8,14,2,6,2,1,2,5,1,1,2,0
"606",2815,"Erfe",43,37,19,21,18,16,122,107,84,78,47,35
"607",1368,"Ilkap",735,686,761,738,752,726,956,1040,644,535,371,376
"608",547,"1700020N18Rik",0,0,1,0,0,0,2,0,0,0,2,1
"609",1335,"Hes6",234,149,132,107,274,299,457,505,375,339,202,217
"610",5837,"Per2",1450,1844,2391,2594,3677,3608,6203,6736,3180,3589,913,906
"611",3500,"Traf3ip1",148,117,162,169,193,197,247,235,111,110,67,78
"612",6072,"Asb1",289,221,228,188,245,329,151,190,51,52,27,36
"613",1312,"Twist2",12,12,33,27,23,33,5,2,0,0,0,0
"614",3960,"Hdac4",1206,1146,815,726,956,938,427,528,221,187,137,102
"615",1220,"Ndufa10",1130,999,1307,1306,907,837,1763,1572,2111,1824,1352,1389
"616",939,"Or6b2",0,0,0,0,0,0,0,0,0,0,0,0
"617",936,"Or6b2b",0,0,0,0,0,0,0,0,0,0,0,0
"618",1189,"Or6b3",0,0,0,0,0,0,0,0,0,0,0,0
"619",1082,"Or9s23",0,0,0,0,0,0,0,0,0,0,0,0
"620",966,"Or9s27",0,0,0,0,0,0,0,0,0,0,0,0
"621",972,"Or9s15",0,0,0,0,0,0,0,0,0,0,0,0
"622",969,"Or9s14",0,0,0,0,0,0,0,0,0,0,0,0
"623",1121,"Or9s13",0,0,0,0,0,0,0,0,0,0,0,0
"624",711,"Cops9",555,625,687,781,644,593,717,776,673,690,580,557
"625",704,"Otos",1,2,0,2,1,2,0,2,0,0,0,0
"626",3552,"Gpc1",1994,2088,1832,1658,1154,1140,950,1044,662,557,278,298
"627",66,"Mir149",0,1,0,0,0,0,0,0,0,0,0,0
"628",3243,"Ankmy1",4,5,7,5,3,5,3,7,4,9,5,2
"629",1491,"Dusp28",157,120,133,152,106,103,190,180,161,108,92,66
"630",3039,"Rnpepl1",1039,829,724,634,783,983,1136,1384,1651,1429,1186,1166
"631",1689,"9430060I03Rik",2,2,3,3,1,0,3,1,1,2,0,0
"632",2877,"Capn10",206,177,130,117,150,171,199,222,112,94,101,121
"633",4396,"Gpr35",72,50,18,14,23,24,24,49,217,128,13,10
"634",1088,"Aqp12",0,2,0,0,0,0,0,0,1,0,0,0
"635",8257,"Kif1a",796,1008,337,325,128,100,15,31,15,14,22,23
"636",1517,"Agxt",0,2,1,0,0,0,0,2,4,2,1,1
"637",2362,"Mab21l4",185,182,56,36,0,1,102,147,225,265,1,0
"638",7348,"Crocc2",5,3,4,4,4,2,7,4,0,2,2,1
"639",4474,"Sned1",349,586,675,547,348,434,201,207,73,89,70,86
"640",3315,"Mterf4",376,488,652,515,347,447,393,450,207,234,141,155
"641",5119,"Pask",280,231,217,202,127,105,324,288,275,209,156,140
"642",3653,"Ppp1r7",704,554,605,608,661,718,894,859,640,507,423,469
"643",3217,"Ano7",5,0,1,2,0,0,1,7,1,2,0,2
"644",6238,"Hdlbp",24982,24531,23390,19765,20065,17193,16942,19592,27296,23905,18743,18615
"645",3335,"Septin2",5043,4595,5849,5474,5355,4667,3944,4340,3429,3310,1686,1775
"646",3912,"Farp2",268,217,169,177,254,202,338,323,344,256,242,256
"647",3254,"Stk25",2271,2024,2169,1834,1775,1809,2684,3127,2955,2926,2238,2709
"648",1432,"Bok",810,533,971,872,755,679,89,116,17,15,14,14
"649",2160,"Thap4",579,444,520,441,358,377,468,553,509,443,189,180
"650",2964,"Atg4b",1230,1058,1014,940,885,824,1116,1153,833,754,419,422
"651",1310,"Dtymk",738,600,587,492,359,318,1016,922,672,467,420,436
"652",4539,"Ing5",1284,1176,1171,934,1047,1026,1008,1066,563,459,239,260
"653",3058,"D2hgdh",110,65,88,80,84,91,183,182,140,133,97,102
"654",2846,"Gal3st2",25,21,14,15,14,17,4,10,7,9,1,0
"655",1185,"Gal3st2b",1,2,2,3,2,1,3,2,1,4,1,0
"656",570,"Gm7889",7,6,4,2,2,2,7,5,6,5,2,7
"657",4059,"Gal3st2c",0,2,1,0,0,0,0,1,0,0,0,0
"658",4511,"Neu4",0,0,0,0,1,0,0,0,0,0,0,0
"659",1930,"Pdcd1",0,1,0,1,0,1,1,0,0,0,0,1
"660",1565,"4930440C22Rik",0,0,0,0,0,0,0,0,0,0,0,0
"661",2107,"Fam174a",300,274,297,270,356,368,323,320,193,232,224,234
"662",5677,"St8sia4",21,37,31,28,36,36,18,10,5,6,10,6
"663",761,"4930598F16Rik",0,0,0,0,0,0,0,0,0,0,0,0
"664",356,"1700063A18Rik",0,0,0,0,0,0,0,0,0,0,0,0
"665",583,"4930533P14Rik",0,0,0,0,0,0,0,0,0,0,0,0
"666",2394,"Slco4c1",0,3,0,1,0,0,5,2,19,11,64,57
"667",3849,"Panct2",0,0,0,2,4,3,19,9,48,90,236,277
"668",2475,"Slco6b1",0,0,0,0,0,0,0,0,0,0,0,0
"669",2433,"Slco6c1",0,0,0,0,0,0,0,0,0,0,0,0
"670",2091,"Gm7133",0,0,0,0,0,0,0,0,0,0,0,0
"671",2300,"Gm7135",1,0,0,0,0,0,0,1,0,0,0,0
"672",2738,"Macir",470,409,482,456,305,255,724,851,708,608,317,318
"673",5565,"Ppip5k2",1045,982,771,588,542,576,1446,1334,968,899,418,460
"674",2041,"Gin1",66,68,79,64,67,91,103,101,96,67,63,58
"675",4103,"Pam",3032,2609,2727,2546,2116,2065,2864,2508,1060,1010,366,315
"676",1178,"B230216N24Rik",2,5,4,4,3,4,10,10,6,8,1,2
"677",1687,"1810006J02Rik",2,6,1,0,5,2,0,0,0,0,1,0
"678",2328,"Slco6d1",0,0,0,0,0,0,0,0,0,0,0,0
"679",5120,"Cntnap5b",0,0,0,0,0,0,1,2,1,3,0,0
"680",886,"Gm20268",0,0,0,0,0,0,0,0,0,0,0,0
"681",3722,"Cdh20",3,1,1,0,0,0,0,0,0,0,0,0
"682",8529,"Rnf152",153,157,75,81,236,321,25,27,3,1,5,3
"683",1284,"Gm17634",1,0,0,0,0,6,1,1,0,0,0,0
"684",6777,"Pign",1082,1136,895,795,757,687,1180,1139,546,542,402,428
"685",5406,"Relch",997,885,726,665,741,982,1157,1263,1199,1305,928,1140
"686",231,"Gm10193",266,245,298,273,236,188,400,399,608,483,342,343
"687",5022,"Tnfrsf11a",721,601,1155,1213,1891,1929,321,258,422,478,795,950
"688",465,"Gm7160",5,7,6,5,3,12,5,12,12,11,1,11
"689",6661,"Zcchc2",1943,1700,2018,1593,1261,1188,862,934,951,859,403,466
"690",545,"Gm20753",1,0,1,4,3,0,0,0,2,0,0,0
"691",6104,"Phlpp1",1088,1173,1307,1137,1134,1128,1613,1680,1096,1130,601,505
"692",7749,"Bcl2",903,882,553,436,378,378,1065,841,91,106,17,17
"693",1243,"D630008O14Rik",0,0,0,1,0,0,0,0,1,4,0,0
"694",5582,"Kdsr",815,800,514,466,607,464,731,717,761,871,323,338
"695",3272,"Vps4b",1533,1517,1636,1530,1553,1413,2165,2233,2289,2341,1169,1164
"696",2565,"Serpinb5",5249,5417,2221,3321,6026,4206,2531,2886,670,1167,732,728
"697",1735,"Serpinb12",8,0,3,4,12,9,0,0,0,1,0,1
"698",1607,"Serpinb13",0,0,0,0,0,0,0,0,0,0,0,0
"699",1629,"Serpinb3a",0,0,0,0,0,0,0,0,0,0,0,0
"700",1164,"Serpinb3d",0,0,0,0,0,0,0,0,0,0,0,0
"701",1632,"Serpinb3b",0,0,0,0,0,0,0,0,0,0,0,0
"702",1659,"Serpinb3c",0,3,0,0,0,0,0,1,2,2,2,0
"703",1699,"Serpinb11",1122,1213,10,4,1,0,16,25,10,13,13,6
"704",1887,"Serpinb7",2,1,0,0,0,0,0,0,0,0,0,0
"705",2047,"Serpinb2",7,7,5,5,2,1,1,1,0,0,0,0
"706",3490,"Serpinb10",443,389,33,29,67,47,1,1,0,0,0,0
"707",3289,"Serpinb8",58,62,54,26,21,13,64,101,69,84,12,13
"708",3353,"Cdh7",0,0,0,0,0,0,0,0,0,0,0,0
"709",3054,"Cdh19",20,22,5,3,1,0,4,9,13,15,35,26
"710",5763,"Dsel",859,885,1007,852,837,777,376,353,309,309,148,181
"711",3915,"Cntnap5a",0,0,0,0,0,0,0,0,0,0,0,0
"712",729,"Zfp658",0,0,0,0,0,0,0,0,0,0,0,0
"713",3040,"Tsn",916,786,929,821,767,632,1381,1284,1191,885,868,902
